"exercise_label","features"
"Squat","{""leftHipAngle"": 147.73343891740532, ""leftKneeAngle"": 92.39157396573096, ""rightHipAngle"": 139.5223917392459, ""leftElbowAngle"": 167.29416056259046, ""rightKneeAngle"": 46.57742719744691, ""rightElbowAngle"": 164.36008260661097, ""leftShoulderAngle"": 53.07652260395123, ""rightShoulderAngle"": 48.78865874057788}"
"Squat","{""leftHipAngle"": 137.0333302585995, ""leftKneeAngle"": 127.62258077676236, ""rightHipAngle"": 124.71430797653387, ""leftElbowAngle"": 169.33902535084016, ""rightKneeAngle"": 44.25284996670585, ""rightElbowAngle"": 150.86555315541463, ""leftShoulderAngle"": 49.41819906961752, ""rightShoulderAngle"": 47.902039456937274}"
"Squat","{""leftHipAngle"": 143.70837492799313, ""leftKneeAngle"": 134.40779481202634, ""rightHipAngle"": 148.39183081059642, ""leftElbowAngle"": 163.70280686003483, ""rightKneeAngle"": 138.74300836435074, ""rightElbowAngle"": 168.6284110458616, ""leftShoulderAngle"": 53.378196965675734, ""rightShoulderAngle"": 38.79322521215255}"
"Squat","{""leftHipAngle"": 157.73510211073494, ""leftKneeAngle"": 170.8611807401356, ""rightHipAngle"": 160.78163983179712, ""leftElbowAngle"": 58.07053578470288, ""rightKneeAngle"": 169.17219695571185, ""rightElbowAngle"": 83.5879102515659, ""leftShoulderAngle"": 65.31075508807835, ""rightShoulderAngle"": 47.609142800536524}"
"Squat","{""leftHipAngle"": 164.85634292561787, ""leftKneeAngle"": 178.86081353246956, ""rightHipAngle"": 165.49312446964117, ""leftElbowAngle"": 15.512812250294616, ""rightKneeAngle"": 177.248721325687, ""rightElbowAngle"": 6.785111367217446, ""leftShoulderAngle"": 84.79180939955535, ""rightShoulderAngle"": 54.456294285665685}"
"Squat","{""leftHipAngle"": 166.61743328531114, ""leftKneeAngle"": 178.27395530548685, ""rightHipAngle"": 165.16483249454075, ""leftElbowAngle"": 14.366982530687936, ""rightKneeAngle"": 175.35042629884518, ""rightElbowAngle"": 28.4668379728265, ""leftShoulderAngle"": 84.77906934101625, ""rightShoulderAngle"": 64.30116198007676}"
"Squat","{""leftHipAngle"": 164.5927286845556, ""leftKneeAngle"": 179.09256526122877, ""rightHipAngle"": 164.3960786715682, ""leftElbowAngle"": 15.286800616914515, ""rightKneeAngle"": 174.44212938532655, ""rightElbowAngle"": 22.432842908755244, ""leftShoulderAngle"": 81.91151181808739, ""rightShoulderAngle"": 56.838775697321886}"
"Squat","{""leftHipAngle"": 161.08323077258945, ""leftKneeAngle"": 173.91292785276065, ""rightHipAngle"": 163.8267190537203, ""leftElbowAngle"": 21.60011363178443, ""rightKneeAngle"": 172.03142375237996, ""rightElbowAngle"": 39.41905241209615, ""leftShoulderAngle"": 71.85880082216342, ""rightShoulderAngle"": 63.54969809562013}"
"Squat","{""leftHipAngle"": 154.9064062509169, ""leftKneeAngle"": 158.18297271894613, ""rightHipAngle"": 152.1662187194217, ""leftElbowAngle"": 160.70315936678088, ""rightKneeAngle"": 145.23720450626752, ""rightElbowAngle"": 67.60991877605547, ""leftShoulderAngle"": 47.079041235293005, ""rightShoulderAngle"": 42.788406914420406}"
"Squat","{""leftHipAngle"": 129.84480015146295, ""leftKneeAngle"": 120.25059601303388, ""rightHipAngle"": 127.01850449976304, ""leftElbowAngle"": 163.5283443793032, ""rightKneeAngle"": 61.0753271280776, ""rightElbowAngle"": 165.99848027413282, ""leftShoulderAngle"": 46.47868276798651, ""rightShoulderAngle"": 44.43730110808759}"
"Squat","{""leftHipAngle"": 113.22187305912686, ""leftKneeAngle"": 109.2252650145347, ""rightHipAngle"": 104.95509784132938, ""leftElbowAngle"": 162.53663999652338, ""rightKneeAngle"": 49.64005737140034, ""rightElbowAngle"": 173.05276239330158, ""leftShoulderAngle"": 44.56466067942118, ""rightShoulderAngle"": 43.48364501073672}"
"Squat","{""leftHipAngle"": 147.46751925622257, ""leftKneeAngle"": 146.58875102926768, ""rightHipAngle"": 148.44344956336252, ""leftElbowAngle"": 155.00455043771717, ""rightKneeAngle"": 136.51322888460768, ""rightElbowAngle"": 158.67235904106877, ""leftShoulderAngle"": 50.986452801097144, ""rightShoulderAngle"": 40.88460599428688}"
"Squat","{""leftHipAngle"": 156.3465067346113, ""leftKneeAngle"": 168.64637890424694, ""rightHipAngle"": 158.74692450129734, ""leftElbowAngle"": 54.502019491867316, ""rightKneeAngle"": 168.9516160741637, ""rightElbowAngle"": 12.453244876985696, ""leftShoulderAngle"": 59.315874370381984, ""rightShoulderAngle"": 45.14992335541988}"
"Squat","{""leftHipAngle"": 164.34005500502357, ""leftKneeAngle"": 179.33069201740727, ""rightHipAngle"": 164.09969207152534, ""leftElbowAngle"": 13.25109039494011, ""rightKneeAngle"": 176.5613796647948, ""rightElbowAngle"": 3.1343088281175184, ""leftShoulderAngle"": 82.93475223024666, ""rightShoulderAngle"": 65.62755122517981}"
"Squat","{""leftHipAngle"": 165.95381964190818, ""leftKneeAngle"": 178.2578465458771, ""rightHipAngle"": 166.61314963194545, ""leftElbowAngle"": 17.10643389779784, ""rightKneeAngle"": 179.3256997407446, ""rightElbowAngle"": 28.82210018734013, ""leftShoulderAngle"": 82.4185019271626, ""rightShoulderAngle"": 59.78790657016935}"
"Squat","{""leftHipAngle"": 165.60094115105946, ""leftKneeAngle"": 178.5303267697041, ""rightHipAngle"": 165.5989307769968, ""leftElbowAngle"": 16.970997277831945, ""rightKneeAngle"": 178.39898959486936, ""rightElbowAngle"": 7.253823692700367, ""leftShoulderAngle"": 84.29914542945158, ""rightShoulderAngle"": 62.295886352097625}"
"Squat","{""leftHipAngle"": 167.52462445392823, ""leftKneeAngle"": 179.1120935214552, ""rightHipAngle"": 163.54727314258503, ""leftElbowAngle"": 17.31801526830562, ""rightKneeAngle"": 175.71132165910782, ""rightElbowAngle"": 4.393261259267479, ""leftShoulderAngle"": 81.23442155902909, ""rightShoulderAngle"": 67.94399409709017}"
"Squat","{""leftHipAngle"": 156.7102835721274, ""leftKneeAngle"": 164.0177381171134, ""rightHipAngle"": 156.05011120506168, ""leftElbowAngle"": 35.01031169087644, ""rightKneeAngle"": 156.25489528121545, ""rightElbowAngle"": 68.1014381017878, ""leftShoulderAngle"": 66.90605242340159, ""rightShoulderAngle"": 70.00083659980636}"
"Squat","{""leftHipAngle"": 146.70625974565567, ""leftKneeAngle"": 87.9744548291311, ""rightHipAngle"": 143.39745793937018, ""leftElbowAngle"": 160.0059383286741, ""rightKneeAngle"": 54.71404228140861, ""rightElbowAngle"": 169.80140386042774, ""leftShoulderAngle"": 51.922808770872535, ""rightShoulderAngle"": 54.44288626345803}"
"Squat","{""leftHipAngle"": 66.7230192202824, ""leftKneeAngle"": 75.44772349499075, ""rightHipAngle"": 59.050212820324205, ""leftElbowAngle"": 162.26806752046383, ""rightKneeAngle"": 43.80494042209137, ""rightElbowAngle"": 157.31424925430514, ""leftShoulderAngle"": 46.789485591068505, ""rightShoulderAngle"": 50.364465616811}"
"Squat","{""leftHipAngle"": 147.47409134894906, ""leftKneeAngle"": 106.29224839781148, ""rightHipAngle"": 129.8008251799913, ""leftElbowAngle"": 166.02389735011496, ""rightKneeAngle"": 52.350829953943915, ""rightElbowAngle"": 160.87791979951774, ""leftShoulderAngle"": 44.96065352861711, ""rightShoulderAngle"": 47.7280196400071}"
"Squat","{""leftHipAngle"": 154.8764592043152, ""leftKneeAngle"": 171.46061020332024, ""rightHipAngle"": 154.89778336769416, ""leftElbowAngle"": 108.71859964035951, ""rightKneeAngle"": 158.49303107273127, ""rightElbowAngle"": 131.45375738154294, ""leftShoulderAngle"": 55.44317709535025, ""rightShoulderAngle"": 47.64039026889729}"
"Squat","{""leftHipAngle"": 164.20624303390073, ""leftKneeAngle"": 179.4168889865231, ""rightHipAngle"": 163.97335504528792, ""leftElbowAngle"": 46.7309487200161, ""rightKneeAngle"": 175.3437714290748, ""rightElbowAngle"": 79.50970273507141, ""leftShoulderAngle"": 64.0801153091131, ""rightShoulderAngle"": 56.593722617418386}"
"Squat","{""leftHipAngle"": 164.58188824810935, ""leftKneeAngle"": 178.26398175286604, ""rightHipAngle"": 166.48101657771332, ""leftElbowAngle"": 39.54255748488873, ""rightKneeAngle"": 178.20319954305484, ""rightElbowAngle"": 28.98417906563916, ""leftShoulderAngle"": 63.91657884241767, ""rightShoulderAngle"": 58.820278239312614}"
"Squat","{""leftHipAngle"": 165.20413440472495, ""leftKneeAngle"": 178.50712866330323, ""rightHipAngle"": 165.0135089037266, ""leftElbowAngle"": 16.26497823634742, ""rightKneeAngle"": 177.79271049289116, ""rightElbowAngle"": 28.764338045020352, ""leftShoulderAngle"": 75.79976771386009, ""rightShoulderAngle"": 54.17357300951736}"
"Squat","{""leftHipAngle"": 164.42986349182036, ""leftKneeAngle"": 179.04526787365677, ""rightHipAngle"": 164.09545971431083, ""leftElbowAngle"": 27.65984596917542, ""rightKneeAngle"": 175.71460005620634, ""rightElbowAngle"": 30.334268319706347, ""leftShoulderAngle"": 69.58636018191056, ""rightShoulderAngle"": 51.77834927414807}"
"Squat","{""leftHipAngle"": 159.16726705577005, ""leftKneeAngle"": 168.88546741449397, ""rightHipAngle"": 160.26336468595315, ""leftElbowAngle"": 37.8806698255876, ""rightKneeAngle"": 165.0680161351429, ""rightElbowAngle"": 69.60315291814045, ""leftShoulderAngle"": 53.28865178179315, ""rightShoulderAngle"": 62.73778411129684}"
"Squat","{""leftHipAngle"": 153.8976301735966, ""leftKneeAngle"": 164.1880138316842, ""rightHipAngle"": 151.08252039377507, ""leftElbowAngle"": 174.03662919090655, ""rightKneeAngle"": 133.0999608748538, ""rightElbowAngle"": 136.63321825921696, ""leftShoulderAngle"": 30.87594189586225, ""rightShoulderAngle"": 47.90532490475644}"
"Squat","{""leftHipAngle"": 111.80972185543098, ""leftKneeAngle"": 98.72385646975522, ""rightHipAngle"": 100.23536424657902, ""leftElbowAngle"": 147.40506325338237, ""rightKneeAngle"": 68.01972982298855, ""rightElbowAngle"": 165.7011672400577, ""leftShoulderAngle"": 52.93827209826084, ""rightShoulderAngle"": 50.18837035395691}"
"Squat","{""leftHipAngle"": 122.83489045951193, ""leftKneeAngle"": 109.63183178179496, ""rightHipAngle"": 117.2013992393475, ""leftElbowAngle"": 139.91564679457488, ""rightKneeAngle"": 86.43674145636976, ""rightElbowAngle"": 166.87672239386862, ""leftShoulderAngle"": 53.8135441478695, ""rightShoulderAngle"": 49.704466548840955}"
"Squat","{""leftHipAngle"": 157.24802946820793, ""leftKneeAngle"": 168.7748168984391, ""rightHipAngle"": 149.35138421290222, ""leftElbowAngle"": 140.83691288870446, ""rightKneeAngle"": 154.67353412922714, ""rightElbowAngle"": 165.14109400601805, ""leftShoulderAngle"": 46.09225614002182, ""rightShoulderAngle"": 48.81759215100312}"
"Squat","{""leftHipAngle"": 165.6447656078664, ""leftKneeAngle"": 179.617176336636, ""rightHipAngle"": 160.97637176648004, ""leftElbowAngle"": 40.66126753283755, ""rightKneeAngle"": 175.599772634856, ""rightElbowAngle"": 114.7460882365088, ""leftShoulderAngle"": 59.62031226647017, ""rightShoulderAngle"": 49.86185959358936}"
"Squat","{""leftHipAngle"": 165.6632997902237, ""leftKneeAngle"": 178.62653342292205, ""rightHipAngle"": 165.99038918396488, ""leftElbowAngle"": 32.15876194431306, ""rightKneeAngle"": 177.71548947038497, ""rightElbowAngle"": 18.6759636857474, ""leftShoulderAngle"": 64.66666490595306, ""rightShoulderAngle"": 52.73662086260588}"
"Squat","{""leftHipAngle"": 167.09848802016097, ""leftKneeAngle"": 177.5005353847522, ""rightHipAngle"": 166.33966890655455, ""leftElbowAngle"": 37.56410330579752, ""rightKneeAngle"": 174.54696507671858, ""rightElbowAngle"": 0.4516380897958227, ""leftShoulderAngle"": 66.25853778422474, ""rightShoulderAngle"": 59.297555662637315}"
"Squat","{""leftHipAngle"": 164.29290468294815, ""leftKneeAngle"": 178.83156566358198, ""rightHipAngle"": 165.601637683286, ""leftElbowAngle"": 50.862361648517776, ""rightKneeAngle"": 177.2901678739395, ""rightElbowAngle"": 29.879141124601315, ""leftShoulderAngle"": 62.54592519379844, ""rightShoulderAngle"": 58.480388489844906}"
"Squat","{""leftHipAngle"": 161.26782442231348, ""leftKneeAngle"": 172.5411668986104, ""rightHipAngle"": 160.96971957701547, ""leftElbowAngle"": 34.985020146206395, ""rightKneeAngle"": 165.20244213713093, ""rightElbowAngle"": 124.13661362192477, ""leftShoulderAngle"": 63.78560691272668, ""rightShoulderAngle"": 61.13785423889537}"
"Squat","{""leftHipAngle"": 150.52284034884718, ""leftKneeAngle"": 160.94899812813603, ""rightHipAngle"": 154.5882660253308, ""leftElbowAngle"": 130.22403224464594, ""rightKneeAngle"": 126.71134498297862, ""rightElbowAngle"": 151.4715700543266, ""leftShoulderAngle"": 48.0461624838101, ""rightShoulderAngle"": 52.16511861308512}"
"Squat","{""leftHipAngle"": 132.40709012792027, ""leftKneeAngle"": 117.23340402643524, ""rightHipAngle"": 113.85247993313855, ""leftElbowAngle"": 143.9005310777, ""rightKneeAngle"": 106.37396565588442, ""rightElbowAngle"": 168.94982299139744, ""leftShoulderAngle"": 52.6510029277146, ""rightShoulderAngle"": 50.28179368779742}"
"Squat","{""leftHipAngle"": 92.96150265041388, ""leftKneeAngle"": 81.20860143764043, ""rightHipAngle"": 97.2396415200837, ""leftElbowAngle"": 149.42482908121605, ""rightKneeAngle"": 65.00783001646549, ""rightElbowAngle"": 160.85485483207177, ""leftShoulderAngle"": 49.86415986266766, ""rightShoulderAngle"": 49.36230603038693}"
"Squat","{""leftHipAngle"": 154.5553749060261, ""leftKneeAngle"": 155.86441379468238, ""rightHipAngle"": 146.14893967381602, ""leftElbowAngle"": 137.1156862783009, ""rightKneeAngle"": 147.2120523479958, ""rightElbowAngle"": 145.61295334265537, ""leftShoulderAngle"": 45.597029464560734, ""rightShoulderAngle"": 41.22324356819354}"
"Squat","{""leftHipAngle"": 161.71689662947088, ""leftKneeAngle"": 177.02555346477553, ""rightHipAngle"": 159.23131487618474, ""leftElbowAngle"": 30.307106740872307, ""rightKneeAngle"": 173.18161495496082, ""rightElbowAngle"": 34.65521078996993, ""leftShoulderAngle"": 54.80180724313014, ""rightShoulderAngle"": 45.62087280487411}"
"Squat","{""leftHipAngle"": 165.73098200272065, ""leftKneeAngle"": 178.57735342356733, ""rightHipAngle"": 165.42054035352348, ""leftElbowAngle"": 45.608841604663155, ""rightKneeAngle"": 178.38861405149794, ""rightElbowAngle"": 173.89012154301437, ""leftShoulderAngle"": 62.150050766295905, ""rightShoulderAngle"": 49.64996775988297}"
"Squat","{""leftHipAngle"": 167.01143593480353, ""leftKneeAngle"": 177.203445503401, ""rightHipAngle"": 167.07015900269167, ""leftElbowAngle"": 37.81365275761283, ""rightKneeAngle"": 176.41756537006052, ""rightElbowAngle"": 160.76804253513623, ""leftShoulderAngle"": 64.93587439278593, ""rightShoulderAngle"": 52.38592127721578}"
"Squat","{""leftHipAngle"": 166.73192051091365, ""leftKneeAngle"": 177.7859470438993, ""rightHipAngle"": 166.88605053998467, ""leftElbowAngle"": 49.06767989041305, ""rightKneeAngle"": 178.84813643182537, ""rightElbowAngle"": 21.99682684309813, ""leftShoulderAngle"": 59.24975748711243, ""rightShoulderAngle"": 52.67452773978889}"
"Squat","{""leftHipAngle"": 163.35015052377958, ""leftKneeAngle"": 175.3025515822584, ""rightHipAngle"": 160.84266046864263, ""leftElbowAngle"": 34.79206710880152, ""rightKneeAngle"": 167.83183219710963, ""rightElbowAngle"": 72.6363282300119, ""leftShoulderAngle"": 53.63345532258414, ""rightShoulderAngle"": 59.77987271518758}"
"Squat","{""leftHipAngle"": 155.7943994469107, ""leftKneeAngle"": 168.15463177605798, ""rightHipAngle"": 149.94598006923547, ""leftElbowAngle"": 164.112143204246, ""rightKneeAngle"": 152.16853738798426, ""rightElbowAngle"": 33.84058043441456, ""leftShoulderAngle"": 33.82916735448891, ""rightShoulderAngle"": 44.938143142850215}"
"Squat","{""leftHipAngle"": 148.48761503041646, ""leftKneeAngle"": 51.23646365252242, ""rightHipAngle"": 129.33047319053517, ""leftElbowAngle"": 141.13919790966838, ""rightKneeAngle"": 37.75070436799226, ""rightElbowAngle"": 160.45838254969135, ""leftShoulderAngle"": 46.01522878471332, ""rightShoulderAngle"": 40.532245191359046}"
"Squat","{""leftHipAngle"": 111.6316725431122, ""leftKneeAngle"": 96.77312881416242, ""rightHipAngle"": 99.14202873802844, ""leftElbowAngle"": 161.60770056268078, ""rightKneeAngle"": 54.71923421079611, ""rightElbowAngle"": 161.08974665719987, ""leftShoulderAngle"": 37.75921194872303, ""rightShoulderAngle"": 36.79353222751573}"
"Squat","{""leftHipAngle"": 146.15015907319426, ""leftKneeAngle"": 133.71010546873876, ""rightHipAngle"": 137.54592454880327, ""leftElbowAngle"": 144.47301155368783, ""rightKneeAngle"": 119.37337797693844, ""rightElbowAngle"": 153.64011844377055, ""leftShoulderAngle"": 42.73204606276604, ""rightShoulderAngle"": 37.397518862980675}"
"Squat","{""leftHipAngle"": 154.55992269431025, ""leftKneeAngle"": 167.3380940647991, ""rightHipAngle"": 156.3759633237384, ""leftElbowAngle"": 100.05100486690004, ""rightKneeAngle"": 168.31716169263925, ""rightElbowAngle"": 68.62311689361641, ""leftShoulderAngle"": 47.92406204276471, ""rightShoulderAngle"": 41.47008290956585}"
"Squat","{""leftHipAngle"": 163.787324857456, ""leftKneeAngle"": 178.07844251210832, ""rightHipAngle"": 164.4193152808786, ""leftElbowAngle"": 31.010592825686196, ""rightKneeAngle"": 178.5768287227253, ""rightElbowAngle"": 5.992473193070704, ""leftShoulderAngle"": 49.42931464846335, ""rightShoulderAngle"": 32.821012241538384}"
"Squat","{""leftHipAngle"": 163.66483268714458, ""leftKneeAngle"": 178.62573203470032, ""rightHipAngle"": 166.06459713605807, ""leftElbowAngle"": 31.91454113238488, ""rightKneeAngle"": 178.87505740910342, ""rightElbowAngle"": 14.235947158394003, ""leftShoulderAngle"": 52.145720811741114, ""rightShoulderAngle"": 35.28359209934731}"
"Squat","{""leftHipAngle"": 164.43953798937187, ""leftKneeAngle"": 179.29005155089888, ""rightHipAngle"": 164.28368460601237, ""leftElbowAngle"": 31.249494794890794, ""rightKneeAngle"": 177.48249243284806, ""rightElbowAngle"": 41.30656764967789, ""leftShoulderAngle"": 50.309526446842774, ""rightShoulderAngle"": 35.815942691450026}"
"Squat","{""leftHipAngle"": 164.02211294871222, ""leftKneeAngle"": 178.7993018285021, ""rightHipAngle"": 164.5333741029115, ""leftElbowAngle"": 79.65482923908485, ""rightKneeAngle"": 175.1852524552967, ""rightElbowAngle"": 14.522363714887302, ""leftShoulderAngle"": 49.08340637076555, ""rightShoulderAngle"": 33.83945463384686}"
"Squat","{""leftHipAngle"": 156.889590935784, ""leftKneeAngle"": 169.50566104958725, ""rightHipAngle"": 156.69705543393027, ""leftElbowAngle"": 150.73783993719005, ""rightKneeAngle"": 160.4026065785823, ""rightElbowAngle"": 102.67076955522712, ""leftShoulderAngle"": 49.90288501324229, ""rightShoulderAngle"": 42.560394096754}"
"Squat","{""leftHipAngle"": 151.4355838121041, ""leftKneeAngle"": 138.88358271817816, ""rightHipAngle"": 140.2653319509911, ""leftElbowAngle"": 151.18063160939994, ""rightKneeAngle"": 105.55871550038616, ""rightElbowAngle"": 169.3662710817345, ""leftShoulderAngle"": 51.19226735387533, ""rightShoulderAngle"": 42.538878325110424}"
"Squat","{""leftHipAngle"": 98.5970015873807, ""leftKneeAngle"": 85.96959546785286, ""rightHipAngle"": 87.781450081922, ""leftElbowAngle"": 167.90449111111712, ""rightKneeAngle"": 45.43796008090471, ""rightElbowAngle"": 163.0837343435293, ""leftShoulderAngle"": 41.948587047118096, ""rightShoulderAngle"": 45.815634991099294}"
"Squat","{""leftHipAngle"": 161.02074997398302, ""leftKneeAngle"": 152.72619533264125, ""rightHipAngle"": 135.54721137122317, ""leftElbowAngle"": 162.255142699108, ""rightKneeAngle"": 102.12984500947135, ""rightElbowAngle"": 160.3170781693249, ""leftShoulderAngle"": 48.11160281271912, ""rightShoulderAngle"": 44.76004139713052}"
